0.05,0.47,1.9108219754034
0.05,0.48,1.91943411955556
0.05,0.49,1.92647455848493
0.05,0.5,1.93167536965319
0.05,0.51,1.93323528750755
0.05,0.52,1.92992295776975
0.05,0.53,1.92452244396512
0.05,0.54,1.92203622175018
0.05,0.55,1.92777792615692
0.05,0.56,1.93523860362661
0.05,0.57,1.94037429289899
0.05,0.58,1.94135494897887
0.05,0.59,1.93916040214906
0.05,0.6,1.93687667224847
0.05,0.61,1.93437575294606
0.05,0.62,1.93156105479495
0.05,0.63,1.92838894547561
0.05,0.64,1.92484797112528
0.05,0.65,1.92094663373105
0.05,0.66,1.91670575158609
0.05,0.67,1.91215336593693
0.05,0.68,1.90732107708586
0.05,0.69,1.90224115011304
0.05,0.7,1.89694395944627
0.05,0.71,1.89145544747845
0.05,0.72,1.88579430115594
0.05,0.73,1.87996851721144
0.05,0.74,1.87397092587407
0.05,0.75,1.86777304699707
0.05,0.76,1.86131630095634
0.05,0.77,1.85449896711008
0.05,0.78,1.84714747421153
0.05,0.79,1.83906755285151
0.05,0.8,1.83054646176544
0.05,0.81,1.82279846906768
0.05,0.82,1.81868884681823
0.05,0.83,1.80322070705968
0.05,0.84,1.77886575346733
0.05,0.85,1.74619671726453
0.05,0.86,1.68562870833117
0.05,0.87,1.62781439193945
0.05,0.88,1.59334717445797
0.05,0.89,1.57144177409248
0.05,0.9,NaN
0.05,0.91,NaN
0.05,0.92,NaN
0.05,0.93,NaN
0.05,0.94,NaN
0.05,0.95,NaN
0.05,0.96,NaN
0.05,0.97,NaN
0.05,0.98,NaN
0.05,0.99,NaN
0.05,1,NaN
0.06,0,NaN
0.06,0.01,NaN
0.06,0.02,NaN
0.06,0.03,NaN
0.06,0.04,NaN
0.06,0.05,1.48272973291608
0.06,0.06,1.47066854289862
0.06,0.07,1.46848672250564
0.06,0.08,1.47110762314913
0.06,0.09,1.48093512707348
0.06,0.1,1.52134865628632
0.06,0.11,1.57766177713627
0.06,0.12,1.63724911568195
0.06,0.13,1.69223835282735
0.06,0.14,1.73714948242047
0.06,0.15,1.76774964514633
0.06,0.16,1.77999642613393
0.06,0.17,1.76724161699951
0.06,0.18,1.72705696374791
0.06,0.19,1.63061267439417
0.06,0.2,1.50718091883035
0.06,0.21,1.45200070416812
0.06,0.22,1.46741553746368
0.06,0.23,1.50682530974745
0.06,0.24,1.55703677000977
0.06,0.25,1.60311341277098
0.06,0.26,1.62718146204889
0.06,0.27,1.64241424832794
0.06,0.28,1.65764773178197
0.06,0.29,1.67295668656921
0.06,0.3,1.68837689900907
0.06,0.31,1.70391407527794
0.06,0.32,1.71955036551579
0.06,0.33,1.73524918364978
0.06,0.34,1.75095878119233
0.06,0.35,1.76661488690563
0.06,0.36,1.78214262430257
0.06,0.37,1.79745784796623
0.06,0.38,1.81246798624045
0.06,0.39,1.82707243398571
0.06,0.4,1.84116249843563
0.06,0.41,1.854620857574
0.06,0.42,1.86732043650598
0.06,0.43,1.87912253245225
0.06,0.44,1.88987390620901
0.06,0.45,1.89940237757679
0.06,0.46,1.9075101600967
0.06,0.47,1.91396364230683
0.06,0.48,1.91806669229127
0.06,0.49,1.91700540191686
0.06,0.5,1.91134574053123
0.06,0.51,1.90255396199037
0.06,0.52,1.89257154577153
0.06,0.53,1.88421967605214
0.06,0.54,1.88187779576979
0.06,0.55,1.88836404354631
0.06,0.56,1.89776166217998
0.06,0.57,1.90714275076914
0.06,0.58,1.91488281746508
0.06,0.59,1.91989819344095
0.06,0.6,1.921317908029
0.06,0.61,1.9189269298851
0.06,0.62,1.91636177889284
0.06,0.63,1.91417076717124
0.06,0.64,1.91219643959922
0.06,0.65,1.91032593413895
0.06,0.66,1.9084757566449
0.06,0.67,1.90658093897057
0.06,0.68,1.90458684417407
0.06,0.69,1.90244250687973
0.06,0.7,1.9000947374715
0.06,0.71,1.89748239174075
0.06,0.72,1.89453026888256
0.06,0.73,1.89114207225141
0.06,0.74,1.88719174703263
0.06,0.75,1.88251227162826
0.06,0.76,1.87700500753721
0.06,0.77,1.87087571150182
0.06,0.78,1.86406442678838
0.06,0.79,1.85677536998725
0.06,0.8,1.84982407881939
0.06,0.81,1.84522006317169
0.06,0.82,1.84030219431081
0.06,0.83,1.81879198878812
0.06,0.84,1.79047055216421
0.06,0.85,1.76094328213399
0.06,0.86,1.71155619747821
0.06,0.87,1.64921327203331
0.06,0.88,1.61437968823054
0.06,0.89,1.59375715949712
0.06,0.9,1.57188625456177
0.06,0.91,NaN
0.06,0.92,NaN
0.06,0.93,NaN
0.06,0.94,NaN
0.06,0.95,NaN
0.06,0.96,NaN
0.06,0.97,NaN
0.06,0.98,NaN
0.06,0.99,NaN
0.06,1,NaN
0.07,0,NaN
0.07,0.01,NaN
0.07,0.02,NaN
0.07,0.03,NaN
0.07,0.04,1.55560306298706
0.07,0.05,1.52613008910254
0.07,0.06,1.51209962458662
0.07,0.07,1.50711835354666
0.07,0.08,1.50705239801989
0.07,0.09,1.50911561942564
0.07,0.1,1.52932627141855
0.07,0.11,1.57556227031453
0.07,0.12,1.63004088445996
0.07,0.13,1.68200362010502
0.07,0.14,1.72431457391875
0.07,0.15,1.75157444525723
0.07,0.16,1.75461007871787
0.07,0.17,1.73608303035242
0.07,0.18,1.70302438386297
0.07,0.19,1.65150046888282
0.07,0.2,1.54781435709793
0.07,0.21,1.44518751144873
0.07,0.22,1.43772771867653
0.07,0.23,1.46166623614312
0.07,0.24,1.50529077969924
0.07,0.25,1.56025594189522
0.07,0.26,1.61670760527594
0.07,0.27,1.66119499746988
0.07,0.28,1.68053964537643
0.07,0.29,1.69570943647266
0.07,0.3,1.71076242790465
0.07,0.31,1.7257426313665
0.07,0.32,1.74066060144892
0.07,0.33,1.75549946978317
0.07,0.34,1.77021948740852
0.07,0.35,1.78476139959741
